"source","id","longitude","latitude"
"new_gps",6660,102.650722,17.929747
"new_gps",6478,102.646895,17.9137
"new_gps",7096,102.631556,17.920617
"new_gps",6062,102.638927,17.923708
"new_gps",6157,102.627402,17.918438
"new_gps",6499,102.623437,17.914779
"new_gps",6132,102.621044,17.909254
"new_gps",6661,102.618031,17.919942
"new_gps",7144,102.617131,17.927041
"new_gps",5983,102.621967,17.932244
"new_gps",6701,102.624743,17.942288
"new_gps",5379,102.622478,17.928279
"new_gps",5373,102.634333,17.950151
"new_gps",7327,102.624658,17.948553
"new_gps",6330,102.638495,17.945595
"new_gps",6244,102.637925,17.944748
"new_gps",6525,102.640181,17.949471
"new_gps",6453,102.624364,17.946812
"new_gps",6180,102.622521,17.962061
"new_gps",6199,102.624244,17.96668
"new_gps",7325,102.616225,17.96546
"new_gps",7181,102.958945,18.017252
"new_gps",6713,102.787301,18.064425
"new_gps",6796,102.791194,18.064168
"new_gps",6434,102.781399,18.14537
"new_gps",5894,102.780637,18.144623
"new_gps",5838,102.735043,18.050234
"new_gps",6426,102.755707,18.054134
"new_gps",6336,102.755431,18.055162
"new_gps",6217,102.717843,18.080877
"new_gps",6389,102.663366,18.050161
"new_gps",6093,102.632748,18.011768
"new_gps",7323,102.630909,18.01687
"new_gps",5573,102.62904,18.015599
"new_gps",6098,102.627899,18.014018
"new_gps",7015,102.623264,18.015605
"new_gps",5954,102.631404,18.010832
"new_gps",6516,102.639106,18.008859
"new_gps",7276,102.642746,18.007053
"new_gps",6628,102.653952,18.018714
"new_gps",6858,102.651772,18.029247
"new_gps",7173,102.644764,18.022075
"new_gps",7302,102.640591,18.032809
"new_gps",7176,102.638844,18.028071
"new_gps",7020,102.64093,18.035777
"new_gps",7121,102.631669,18.02788
"new_gps",7247,102.631801,18.028357
"new_gps",6089,102.625488,18.020732
"new_gps",5895,102.625704,18.020207
"new_gps",7322,102.630551,18.022247
"new_gps",6219,102.635728,18.031677
"new_gps",5554,102.665179,18.125794
"new_gps",5551,102.665144,18.125652
"new_gps",6352,102.626957,18.030337
"new_gps",6951,102.62682,18.03132
"new_gps",6657,102.630167,18.028568
"new_gps",6390,102.627387,18.025029
"new_gps",6894,102.626854,18.025477
"new_gps",6653,102.626693,18.02552
"new_gps",7303,102.626645,18.025636
"new_gps",6491,102.626617,18.025554
"new_gps",6728,102.641917,18.047015
"new_gps",6211,102.641676,18.049045
"new_gps",7214,102.642613,18.049452
"new_gps",6458,102.630321,18.066252
"new_gps",6142,102.630286,18.064329
"new_gps",7348,102.629311,18.064716
"new_gps",6461,102.63042,18.087101
"new_gps",6513,102.670449,18.07748
"new_gps",6509,102.662604,18.084662
"new_gps",6518,102.666489,18.079476
"new_gps",6572,102.668534,18.077044
"new_gps",6618,102.668695,18.076176
"new_gps",6386,102.645516,18.072037
"new_gps",6216,102.639667,18.045936
"new_gps",6793,102.635076,18.042272
"new_gps",6511,102.635389,18.044948
"new_gps",6464,102.63238,18.037289
"new_gps",6737,102.636169,18.043013
"new_gps",6432,102.639889,18.046069
"new_gps",6097,102.638855,18.046027
"new_gps",5889,102.638279,18.046162
"new_gps",6507,102.636612,18.045154
"new_gps",7215,102.633345,18.039723
"new_gps",7413,102.631427,18.03259
"new_gps",6622,102.638842,18.008627
"new_gps",7076,102.644699,18.027702
"new_gps",7055,102.642582,18.034579
"new_gps",6597,102.638662,18.019711
"new_gps",6167,102.636084,18.019424
"new_gps",6171,102.651829,18.029937
"new_gps",6190,102.665789,18.126967
"new_gps",7306,102.667723,18.077232
"new_gps",7081,102.686239,18.070975
"new_gps",6906,102.665778,18.068906
"new_gps",7324,102.683328,18.0607
"new_gps",7330,102.632717,18.056274
"new_gps",6794,102.626957,18.048772
"new_gps",6394,102.611887,18.052562
"new_gps",7135,102.61123,18.045407
"new_gps",7251,102.604251,18.037883
"new_gps",5582,102.688595,18.254073
"new_gps",5560,102.681095,18.256869
"new_gps",7288,102.689002,18.248786
"new_gps",5585,102.687106,18.250032
"new_gps",5842,102.693954,18.232756
"new_gps",5550,102.699288,18.235977
"new_gps",7177,102.655051,18.175016
"new_gps",6086,102.626851,18.122147
"new_gps",5589,102.645242,18.109732
"new_gps",5371,102.645921,18.110893
"new_gps",5557,102.646063,18.111778
"new_gps",6430,102.652401,18.108415
"new_gps",6454,102.653157,18.108251
"new_gps",6515,102.665454,18.059216
"new_gps",5968,102.579621,18.183074
"new_gps",5400,102.616055,18.129922
"new_gps",6382,102.806689,18.062016
"new_gps",5388,102.86119,18.107823
"new_gps",5372,102.863823,18.110566
"new_gps",5897,102.852071,18.113281
"new_gps",5900,102.851907,18.11342
"new_gps",5849,102.851518,18.113687
"new_gps",6826,102.748834,18.073034
"new_gps",6927,102.740897,18.058575
"new_gps",6373,102.756138,18.054618
"new_gps",6521,102.756194,18.054931
"new_gps",6350,102.746464,18.073698
"new_gps",7334,102.765609,18.15798
"new_gps",6169,102.708026,18.045184
"new_gps",6987,102.70862,18.044999
"new_gps",6624,102.672119,17.99005
"new_gps",7174,102.663779,17.997024
"new_gps",6857,102.659073,17.997002
"new_gps",6346,102.604385,17.96593
"new_gps",7208,102.605897,17.976907
"new_gps",7087,102.608048,17.984977
"new_gps",6354,102.608247,17.990839
"new_gps",7022,102.606393,17.989641
"new_gps",6274,102.608103,17.993848
"new_gps",6637,102.617024,17.998685
"new_gps",6621,102.613722,17.998515
"new_gps",6119,102.617484,18.01204
"new_gps",7097,102.617737,18.019354
"new_gps",7117,102.616094,18.026555
"new_gps",6562,102.624073,18.000621
"new_gps",7250,102.624454,18.002286
"new_gps",7210,102.618026,18.002528
"new_gps",6862,102.603667,18.014531
"new_gps",6889,102.594461,18.002008
"new_gps",7265,102.594311,18.007482
"new_gps",5989,102.593915,17.996735
"new_gps",6769,102.597475,18.004677
"new_gps",6949,102.609472,17.978249
"new_gps",6849,102.614704,17.97222
"new_gps",6630,102.61086,17.981304
"new_gps",6778,102.62713,17.987007
"new_gps",6170,102.628524,17.986705
"new_gps",6619,102.625949,17.986682
"new_gps",6212,102.614633,17.990861
"new_gps",6151,102.614652,17.992644
"new_gps",6460,102.616772,17.996005
"new_gps",6457,102.60174,17.976847
"new_gps",6828,102.580607,17.975851
"new_gps",6557,102.577867,17.975661
"new_gps",6886,102.571801,17.969179
"new_gps",6159,102.589056,17.96785
"new_gps",6962,102.556907,17.972908
"new_gps",5428,102.448902,17.984299
"new_gps",6427,102.488614,18.014613
"new_gps",6644,102.521575,18.021924
"new_gps",6761,102.58583,17.980048
"new_gps",7190,102.586556,17.982133
"new_gps",6642,102.586498,17.982862
"new_gps",6075,102.586498,17.985325
"new_gps",6376,102.586527,17.986019
"new_gps",6175,102.586934,17.984295
"new_gps",5390,102.588689,17.985229
"new_gps",6985,102.586487,17.988111
"new_gps",6829,102.583484,17.988138
"new_gps",6140,102.583211,18.028241
"new_gps",7175,102.571698,18.024179
"new_gps",6480,102.58376,17.967894
"new_gps",6189,102.541724,17.99593
"new_gps",6603,102.525336,17.993085
"new_gps",6136,102.527118,17.986848
"new_gps",7058,102.505131,17.985556
"new_gps",7245,102.526068,18.022284
"new_gps",6777,102.634673,17.984977
"new_gps",6143,102.634466,17.985509
"new_gps",6919,102.633077,17.989719
"new_gps",6892,102.63302,17.990162
"new_gps",6325,102.632534,17.993706
"new_gps",7178,102.646291,18.006022
"new_gps",6459,102.651449,18.001252
"new_gps",7050,102.652148,18.001005
"new_gps",6860,102.655397,18.000585
"new_gps",7090,102.656432,18.000531
"new_gps",6321,102.656337,17.984583
"new_gps",6356,102.653104,17.977701
"new_gps",7041,102.657678,17.968631
"new_gps",6861,102.654401,17.969289
"new_gps",7045,102.664301,17.968817
"new_gps",5970,102.664134,17.972089
"new_gps",6377,102.670583,17.96571
"new_gps",5902,102.672976,17.973399
"new_gps",6277,102.668934,17.964931
"new_gps",6208,102.667575,17.943037
"new_gps",5976,102.666466,17.942824
"new_gps",6484,102.667464,17.94028
"new_gps",6056,102.667264,17.939953
"new_gps",5926,102.687239,17.938294
"new_gps",5544,102.666547,17.945905
"new_gps",6992,102.666912,17.945906
"new_gps",5588,102.666699,17.945699
"new_gps",5596,102.667077,17.94547
"new_gps",6909,102.653496,17.974565
"new_gps",6161,102.663234,17.975534
"new_gps",6739,102.655808,17.977848
"new_gps",5867,102.660518,17.97658
"new_gps",6359,102.665146,17.975952
"new_gps",6275,102.660319,17.989352
"new_gps",6695,102.661152,17.99013
"new_gps",5898,102.664717,17.99047
"new_gps",6735,102.66692,17.984153
"new_gps",6150,102.659654,17.988915
"new_gps",7070,102.657272,17.987913
"new_gps",6697,102.654446,17.986718
"new_gps",5426,102.66893,18.006168
"new_gps",6118,102.673029,18.004014
"new_gps",6256,102.685069,17.953714
"new_gps",6022,102.689684,17.973865
"new_gps",5839,102.702898,17.954087
"new_gps",6715,102.703082,17.951422
"new_gps",6615,102.703142,17.949709
"new_gps",6239,102.702538,17.945196
"new_gps",5833,102.703051,17.954693
"new_gps",6181,102.703076,17.949139
"new_gps",6213,102.631969,18.088296
"new_gps",6024,102.636634,18.045172
"new_gps",5556,102.756757,18.264966
"new_gps",5840,102.756735,18.264359
"new_gps",5558,102.756396,18.264191
"new_gps",6368,102.687982,18.008322
"new_gps",6030,102.689362,18.004724
"new_gps",5314,102.685236,17.981082
"new_gps",6015,102.676494,17.982011
"new_gps",6125,102.667479,17.953128
"new_gps",7042,102.669532,17.933366
"new_gps",6081,102.701846,17.955624
"new_gps",5870,102.702261,17.962043
"new_gps",6770,102.703285,17.983407
"new_gps",6246,102.746225,17.968166
"new_gps",6323,102.657296,17.998351
"new_gps",6818,102.647089,17.932507
"new_gps",5837,102.64326,17.9545
"new_gps",7376,102.638023,17.977828
"new_gps",6241,102.63434,17.982321
"new_gps",7112,102.627088,17.978893
"new_gps",6358,102.613746,17.960953
"new_gps",6705,102.620214,17.971449
"new_gps",6598,102.62832,17.972415
"new_gps",6704,102.631073,17.976208
"new_gps",6859,102.635776,17.966772
"new_gps",6052,102.626055,17.955623
"new_gps",7339,102.694343,17.997401
"new_gps",7137,102.695103,17.997154
"new_gps",7347,102.664626,18.01445
"new_gps",7189,102.66435,18.014173
"new_gps",7263,102.635369,18.008871
"new_gps",6990,102.631041,18.007392
"new_gps",7216,102.621997,17.985881
"new_gps",6696,102.649391,17.91577
"new_gps",7047,102.646733,17.913662
"new_gps",5548,102.648117,17.902011
"new_gps",7295,102.647708,17.895265
"new_gps",7108,102.644981,17.881916
"new_gps",6810,102.738806,17.888925
"new_gps",7130,102.755023,17.899929
"new_gps",6245,102.745774,17.891955
"new_gps",7467,102.751483,17.895665
"new_gps",6902,102.765258,17.915085
"new_gps",7095,102.765484,17.915846
"new_gps",7293,102.764661,17.915799
"new_gps",7312,102.764838,17.915061
"new_gps",6196,102.76295,17.910154
"new_gps",7241,102.768696,17.925625
"new_gps",7316,102.768305,17.925955
"new_gps",6659,102.727851,17.887158
"new_gps",7170,102.72879,17.896808
"new_gps",6333,102.730207,17.887449
"new_gps",6706,102.629366,17.90338
"new_gps",6955,102.706316,17.883332
"new_gps",6183,102.71631,17.89109
"new_gps",6185,102.715952,17.893987
"new_gps",6193,102.714978,17.89312
"new_gps",5957,102.843479,17.968703
"new_gps",6194,102.842174,17.967466
"new_gps",5907,102.840717,17.967909
"new_gps",5986,102.784239,17.937494
"new_gps",5985,102.78435,17.936447
"new_gps",6322,102.780659,17.934643
"new_gps",7329,102.744214,17.932998
"new_gps",7313,102.753105,17.940069
"new_gps",7432,102.727806,17.891328
"new_gps",6450,102.705779,17.884045
"new_gps",6076,102.6587,17.857503
"new_gps",6477,102.640237,17.890164
"new_gps",7362,102.639086,17.884416
"new_gps",6470,102.63816,17.899769
"new_gps",6158,102.627097,17.890497
"new_gps",6154,102.627018,17.889267
"new_gps",5887,102.602079,17.856572
"new_gps",6188,102.610903,17.88763
"new_gps",6403,102.645168,17.896187
"new_gps",6768,102.663565,17.904537
"new_gps",6999,102.669884,17.901363
"new_gps",7204,102.66161,17.897757
"new_gps",7003,102.722637,17.911919
"new_gps",7002,102.722633,17.911956
"new_gps",6753,102.722593,17.912922
"new_gps",6435,102.7213,17.909223
"new_gps",5546,102.625955,17.846145
"new_gps",6005,102.626188,17.846481
"new_gps",5873,102.636859,17.83768
"new_gps",5990,102.629682,17.843381
"new_gps",6077,102.624943,17.847543
"new_gps",6969,102.619036,17.919769
"new_gps",7627,102.634387,17.915673
"new_gps",5941,102.651058,17.920339
"new_gps",7793,102.651836,17.932028
"new_gps",6202,102.630517,17.944577
"new_gps",5984,102.616861,17.923416
"new_gps",6028,102.629406,17.939527
"new_gps",6326,102.629424,17.946385
"new_gps",6031,102.619002,17.950431
"new_gps",7035,102.620279,17.954658
"new_gps",7524,102.606079,18.003139
"new_gps",8101,102.584854,17.968018
"new_gps",8062,102.538794,17.993242
"new_gps",7052,102.544602,18.041707
"new_gps",6267,102.483836,18.265291
"new_gps",7380,102.501133,18.171139
"new_gps",6512,102.505677,18.105963
"new_gps",6676,102.500952,18.082141
"new_gps",6088,102.547042,18.091165
"new_gps",6085,102.57269,18.061546
"new_gps",7309,102.557583,18.062816
"new_gps",7044,102.572959,18.042634
"new_gps",7282,102.573356,18.030648
"new_gps",6448,102.614438,17.970902
"new_gps",8065,102.616029,17.960018
"new_gps",8124,102.64321,17.94305
"new_gps",7948,102.648691,17.936063
"new_gps",8102,102.638672,17.986094
"new_gps",8072,102.639914,17.993591
"new_gps",8104,102.660688,17.987168
"new_gps",8078,102.668296,18.064089
"new_gps",8123,102.616718,18.016165
"new_gps",7798,102.62498,18.004009
"new_gps",7802,102.628612,17.998727
"new_gps",7800,102.617876,17.992267
"new_gps",7729,102.642667,18.007101
"new_gps",7436,102.628632,18.051765
"new_gps",8129,102.657244,18.113372
"new_gps",7942,102.632922,18.128048
"new_gps",7823,102.750696,17.895017
"new_gps",7839,102.751474,17.895761
"new_gps",7838,102.751525,17.895801
"new_gps",8071,102.487138,18.25354
"new_gps",6727,102.549552,18.029066
